# P, Pc, E, M, R, EoS
5.365059600563801472e-12 7.600000000000000000e+01 5.395589448161949804e+02 1.342897473837044720e+00 1.178799999999890602e+01 SCVBB
4.822507695904388975e-12 7.700000000000000000e+01 5.424244524428822842e+02 1.349222636147063836e+00 1.178399999999890824e+01 SCVBB
5.071056260522906126e-12 7.800000000000000000e+01 5.452712638566811165e+02 1.355456829665968144e+00 1.177899999999891101e+01 SCVBB
4.690206218045036235e-12 7.900000000000000000e+01 5.480997781547423529e+02 1.361602053445819749e+00 1.177499999999891322e+01 SCVBB
4.930862125180249713e-12 8.000000000000000000e+01 5.509103810425347092e+02 1.367660244266097225e+00 1.176999999999891600e+01 SCVBB
4.533878530532528077e-12 8.100000000000000000e+01 5.537034454437618933e+02 1.373633279501644600e+00 1.176599999999891821e+01 SCVBB
4.759858611863588202e-12 8.200000000000000000e+01 5.564793320753556145e+02 1.379522977881074253e+00 1.176099999999892098e+01 SCVBB
3.141257828677862141e-12 8.300000000000000000e+01 5.592383899899448352e+02 1.385331103439130240e+00 1.175699999999892320e+01 SCVBB
4.576120271507477705e-12 8.400000000000000000e+01 5.619809570880070169e+02 1.391059367463953977e+00 1.175199999999892597e+01 SCVBB
2.967918848285195098e-12 8.500000000000000000e+01 5.647073606017364682e+02 1.396709430925641593e+00 1.174799999999892819e+01 SCVBB
4.378073874492775069e-12 8.600000000000000000e+01 5.674179175525031269e+02 1.402282905603295493e+00 1.174299999999893096e+01 SCVBB
2.794074659356868258e-12 8.700000000000000000e+01 5.701129351836332262e+02 1.407781356351803126e+00 1.173899999999893318e+01 SCVBB
5.094969798270671427e-12 8.800000000000000000e+01 5.727927113701092594e+02 1.413206302416954108e+00 1.173399999999893595e+01 SCVBB
2.637654371211413714e-12 8.900000000000000000e+01 5.754575350066692181e+02 1.418559221400382597e+00 1.172999999999893816e+01 SCVBB
4.898769292222711501e-12 9.000000000000000000e+01 5.781076863756693456e+02 1.423841547054084167e+00 1.172499999999894094e+01 SCVBB
2.485213392578458413e-12 9.100000000000000000e+01 5.807434374959808565e+02 1.429054673690547395e+00 1.172099999999894315e+01 SCVBB
4.732481273945879856e-12 9.200000000000000000e+01 5.833650524540944389e+02 1.434199956783950514e+00 1.171599999999894592e+01 SCVBB
2.359955712839735681e-12 9.300000000000000000e+01 5.859727877185212037e+02 1.439278714768387202e+00 1.171199999999894814e+01 SCVBB
4.585608317285380118e-12 9.400000000000000000e+01 5.885668924385034870e+02 1.444292230117094844e+00 1.170699999999895091e+01 SCVBB
