# P, Pc, E, M, R, EoS
6.011229022683772577e-13 2.800000000000000000e+01 3.177692584551873551e+02 1.129954518353651682e+00 1.366899999999786353e+01 MDI_3
1.061729375660017633e-12 2.900000000000000000e+01 3.226730428288675512e+02 1.147019475307158087e+00 1.365999999999786851e+01 MDI_3
5.345028198761890424e-13 3.000000000000000000e+01 3.274990881524939255e+02 1.163521397561317450e+00 1.364999999999787406e+01 MDI_3
9.431824420160487154e-13 3.100000000000000000e+01 3.322513593674072467e+02 1.179490406499731581e+00 1.363999999999787960e+01 MDI_3
1.024010716288943410e-12 3.200000000000000000e+01 3.369334954146187329e+02 1.194954320086113020e+00 1.363099999999788459e+01 MDI_3
1.084519651271327233e-12 3.300000000000000000e+01 3.415488454677113737e+02 1.209938865419974308e+00 1.362099999999789013e+01 MDI_3
1.108910324053286895e-12 3.400000000000000000e+01 3.461005001591025803e+02 1.224467899916838576e+00 1.361099999999789567e+01 MDI_3
1.139765328568809387e-12 3.500000000000000000e+01 3.505913186185517816e+02 1.238563594228239362e+00 1.360099999999790121e+01 MDI_3
1.095476461134392331e-12 3.600000000000000000e+01 3.550239519892899125e+02 1.252246570230513001e+00 1.359099999999790676e+01 MDI_3
7.480493708340131609e-13 3.700000000000000000e+01 3.594008639658852644e+02 1.265536051697306208e+00 1.357999999999791285e+01 MDI_3
6.507764533559496470e-13 3.800000000000000000e+01 3.637243488014692616e+02 1.278449991064565028e+00 1.356999999999791839e+01 MDI_3
1.922942450594804741e-12 3.900000000000000000e+01 3.679965471546578328e+02 1.291005179440114059e+00 1.355999999999792394e+01 MDI_3
1.710371692940865172e-12 4.000000000000000000e+01 3.722194600841954752e+02 1.303217332045195409e+00 1.354999999999792948e+01 MDI_3
1.099712233532797198e-12 4.100000000000000000e+01 3.763949614488252564e+02 1.315101205216796298e+00 1.353999999999793502e+01 MDI_3
2.086656142175765345e-12 4.200000000000000000e+01 3.805248089286720869e+02 1.326670641767695447e+00 1.352899999999794112e+01 MDI_3
1.353960217989223799e-12 4.300000000000000000e+01 3.846106538506425636e+02 1.337938668791902375e+00 1.351899999999794666e+01 MDI_3
1.080882438509596080e-12 4.400000000000000000e+01 3.886540499724907249e+02 1.348917538806825966e+00 1.350899999999795220e+01 MDI_3
8.369732703304105370e-13 4.500000000000000000e+01 3.926564613571408699e+02 1.359618811344374345e+00 1.349799999999795830e+01 MDI_3
