# P, Pc, E, M, R, EoS
7.195004224496633893e-13 7.799999999999998046e+00 2.040993857995631515e+02 4.830030131807274141e-01 1.310599999999817555e+01 BGP
6.703719083903352774e-13 7.899999999999998579e+00 2.049784932416904724e+02 4.871891647421743854e-01 1.309899999999817943e+01 BGP
6.745574021610168416e-13 7.999999999999998224e+00 2.058503352690648569e+02 4.913521058332912528e-01 1.309199999999818331e+01 BGP
8.923643225115284233e-13 8.099999999999997868e+00 2.067150631570603139e+02 4.954921419375450387e-01 1.308499999999818719e+01 BGP
8.129593410910352175e-13 8.199999999999999289e+00 2.075728232212794921e+02 4.996095612688556398e-01 1.307899999999819052e+01 BGP
7.872964271349001938e-13 8.299999999999997158e+00 2.084237570383838261e+02 5.037046517844951943e-01 1.307299999999819384e+01 BGP
8.114338157247174591e-13 8.399999999999998579e+00 2.092680016545609760e+02 5.077776922784275060e-01 1.306699999999819717e+01 BGP
6.896941244424498949e-13 8.499999999999998224e+00 2.101056897824576026e+02 5.118289575773079525e-01 1.306199999999819994e+01 BGP
8.050722499725492641e-13 8.599999999999997868e+00 2.109369499873459972e+02 5.158587189993263378e-01 1.305599999999820326e+01 BGP
7.692045179142064677e-13 8.699999999999997513e+00 2.117619068632291714e+02 5.198672336846993369e-01 1.305099999999820604e+01 BGP
9.535559630397580889e-13 8.799999999999998934e+00 2.125806811995377643e+02 5.238547563054294365e-01 1.304599999999820881e+01 BGP
6.277153863764629883e-13 8.899999999999998579e+00 2.133933901390228414e+02 5.278215429874038023e-01 1.304199999999821102e+01 BGP
8.798527702962991607e-13 8.999999999999998224e+00 2.142001473274016803e+02 5.317678398433239861e-01 1.303699999999821380e+01 BGP
7.977863552211901684e-13 9.099999999999997868e+00 2.150010630552747841e+02 5.356938824053897319e-01 1.303299999999821601e+01 BGP
9.779908396110695676e-13 9.199999999999997513e+00 2.157962443927933407e+02 5.395999087836091945e-01 1.302799999999821878e+01 BGP
7.464557627367754112e-13 9.299999999999997158e+00 2.165857953175215300e+02 5.434861497891940729e-01 1.302499999999822045e+01 BGP
